vertice,execution_time,solution,route
8.0,55.99856376647949,11.0,"(0, 1, 4, 7, 5, 6, 3, 2)"
8.0,55.999040603637695,15.0,"(0, 2, 3, 1, 7, 4, 6, 5)"
8.0,57.00111389160156,14.0,"(0, 1, 5, 7, 3, 4, 6, 2)"
8.0,55.9992790222168,11.0,"(0, 5, 2, 4, 3, 6, 7, 1)"
8.0,55.999040603637695,13.0,"(0, 4, 1, 3, 2, 5, 7, 6)"
8.0,55.99856376647949,12.0,"(0, 1, 5, 6, 3, 7, 2, 4)"
8.0,56.998491287231445,8.0,"(0, 6, 4, 5, 3, 7, 2, 1)"
8.0,55.999040603637695,14.0,"(0, 7, 3, 5, 6, 2, 4, 1)"
8.0,54.999589920043945,9.0,"(0, 3, 1, 4, 6, 5, 7, 2)"
8.0,56.99801445007324,15.0,"(0, 5, 3, 4, 6, 1, 7, 2)"
8.0,55.999040603637695,19.0,"(0, 3, 7, 1, 5, 6, 2, 4)"
8.0,56.99944496154785,11.0,"(0, 1, 6, 3, 4, 5, 2, 7)"
8.0,57.9991340637207,11.0,"(0, 7, 2, 5, 4, 6, 1, 3)"
8.0,55.99856376647949,6.0,"(0, 6, 4, 1, 3, 7, 5, 2)"
8.0,58.999061584472656,12.0,"(0, 1, 3, 6, 4, 7, 2, 5)"
8.0,55.998802185058594,15.0,"(0, 1, 4, 6, 3, 2, 7, 5)"
8.0,56.99944496154785,10.0,"(0, 6, 3, 1, 2, 7, 5, 4)"
8.0,56.99896812438965,15.0,"(0, 7, 4, 6, 5, 2, 1, 3)"
8.0,55.9992790222168,16.0,"(0, 1, 6, 3, 4, 7, 5, 2)"
8.0,55.99784851074219,10.0,"(0, 6, 2, 7, 1, 5, 4, 3)"
8.0,55.998802185058594,7.0,"(0, 2, 3, 6, 7, 5, 1, 4)"
8.0,55.99832534790039,9.0,"(0, 5, 2, 6, 1, 7, 3, 4)"
8.0,54.999589920043945,9.0,"(0, 2, 6, 1, 7, 4, 5, 3)"
8.0,56.998491287231445,12.0,"(0, 2, 5, 4, 6, 3, 7, 1)"
8.0,58.99834632873535,11.0,"(0, 3, 5, 1, 2, 6, 7, 4)"
8.0,53.99894714355469,14.0,"(0, 6, 3, 5, 4, 1, 2, 7)"
8.0,60.99867820739746,13.0,"(0, 6, 2, 1, 5, 7, 4, 3)"
8.0,55.99832534790039,13.0,"(0, 2, 5, 1, 4, 7, 6, 3)"
8.0,55.9992790222168,13.0,"(0, 3, 7, 2, 4, 6, 1, 5)"
8.0,55.99856376647949,12.0,"(0, 3, 6, 5, 2, 4, 1, 7)"
8.0,56.99944496154785,14.0,"(0, 7, 3, 1, 4, 2, 5, 6)"
8.0,55.999040603637695,8.0,"(0, 1, 4, 5, 3, 6, 2, 7)"
8.0,55.999040603637695,11.0,"(0, 1, 3, 5, 4, 2, 7, 6)"
8.0,56.00094795227051,11.0,"(0, 5, 3, 6, 4, 1, 7, 2)"
8.0,55.999040603637695,6.0,"(0, 6, 3, 1, 2, 4, 7, 5)"
8.0,55.999755859375,10.0,"(0, 2, 5, 6, 1, 3, 4, 7)"
8.0,54.99625205993652,17.0,"(0, 4, 7, 2, 6, 3, 1, 5)"
8.0,55.255889892578125,10.0,"(0, 6, 4, 5, 1, 7, 3, 2)"
8.0,55.997610092163086,9.0,"(0, 1, 4, 7, 5, 3, 2, 6)"
8.0,55.999755859375,12.0,"(0, 2, 5, 1, 4, 7, 3, 6)"
8.0,55.99856376647949,21.0,"(0, 7, 1, 4, 3, 5, 6, 2)"
8.0,54.99744415283203,7.0,"(0, 6, 4, 2, 5, 1, 7, 3)"
8.0,53.99751663208008,12.0,"(0, 2, 7, 6, 5, 3, 1, 4)"
8.0,54.99696731567383,7.0,"(0, 1, 3, 6, 2, 5, 4, 7)"
8.0,55.997371673583984,14.0,"(0, 5, 1, 3, 6, 4, 2, 7)"
8.0,55.99832534790039,5.0,"(0, 5, 7, 1, 3, 4, 2, 6)"
8.0,55.997610092163086,11.0,"(0, 5, 7, 3, 6, 2, 1, 4)"
8.0,55.99808692932129,7.0,"(0, 1, 2, 7, 6, 5, 4, 3)"
8.0,55.99832534790039,12.0,"(0, 5, 6, 2, 4, 7, 3, 1)"
8.0,55.99832534790039,9.0,"(0, 3, 2, 1, 5, 7, 6, 4)"
8.0,55.99617958068848,7.0,"(0, 1, 5, 3, 4, 2, 7, 6)"
8.0,55.99832534790039,10.0,"(0, 1, 3, 4, 2, 6, 5, 7)"
8.0,55.99808692932129,16.0,"(0, 1, 7, 2, 4, 6, 3, 5)"
8.0,55.522918701171875,12.0,"(0, 4, 5, 2, 6, 7, 3, 1)"
8.0,54.99672889709473,8.0,"(0, 1, 2, 3, 7, 4, 5, 6)"
8.0,55.99832534790039,5.0,"(0, 6, 5, 3, 7, 4, 1, 2)"
8.0,55.99808692932129,9.0,"(0, 1, 7, 4, 6, 2, 5, 3)"
8.0,55.99784851074219,15.0,"(0, 2, 3, 7, 5, 4, 6, 1)"
8.0,55.99832534790039,17.0,"(0, 5, 1, 3, 2, 6, 4, 7)"
8.0,54.99839782714844,9.0,"(0, 1, 6, 4, 3, 7, 2, 5)"
8.0,56.99801445007324,12.0,"(0, 1, 4, 5, 6, 7, 2, 3)"
8.0,56.99753761291504,20.0,"(0, 5, 2, 1, 7, 4, 6, 3)"
8.0,55.99641799926758,8.0,"(0, 1, 6, 3, 4, 7, 2, 5)"
8.0,64.99791145324707,12.0,"(0, 1, 2, 7, 5, 4, 6, 3)"
8.0,55.99808692932129,11.0,"(0, 1, 4, 2, 7, 6, 5, 3)"
8.0,54.998159408569336,13.0,"(0, 1, 7, 4, 3, 2, 5, 6)"
8.0,57.997941970825195,8.0,"(0, 3, 1, 4, 2, 6, 7, 5)"
8.0,56.99777603149414,13.0,"(0, 4, 1, 2, 6, 3, 7, 5)"
8.0,56.99801445007324,12.0,"(0, 6, 2, 4, 1, 7, 3, 5)"
8.0,56.99729919433594,12.0,"(0, 5, 2, 7, 1, 6, 4, 3)"
8.0,55.99689483642578,12.0,"(0, 3, 4, 2, 5, 7, 6, 1)"
8.0,55.998802185058594,8.0,"(0, 2, 1, 6, 7, 5, 3, 4)"
8.0,55.99808692932129,14.0,"(0, 2, 6, 4, 3, 1, 7, 5)"
8.0,55.997610092163086,8.0,"(0, 1, 2, 5, 6, 4, 3, 7)"
8.0,55.997610092163086,11.0,"(0, 1, 7, 4, 2, 5, 3, 6)"
8.0,55.99665641784668,11.0,"(0, 3, 2, 1, 5, 4, 6, 7)"
8.0,55.99689483642578,12.0,"(0, 5, 6, 7, 4, 1, 2, 3)"
8.0,55.997610092163086,6.0,"(0, 5, 4, 2, 3, 6, 7, 1)"
8.0,55.997610092163086,11.0,"(0, 4, 1, 3, 7, 2, 6, 5)"
8.0,53.99751663208008,14.0,"(0, 7, 6, 2, 3, 1, 5, 4)"
8.0,56.99777603149414,9.0,"(0, 3, 7, 1, 4, 5, 6, 2)"
8.0,55.99832534790039,8.0,"(0, 1, 7, 6, 4, 5, 2, 3)"
8.0,55.997610092163086,12.0,"(0, 5, 4, 6, 1, 3, 7, 2)"
8.0,54.99672889709473,14.0,"(0, 2, 6, 5, 1, 4, 7, 3)"
8.0,55.997610092163086,14.0,"(0, 5, 2, 3, 6, 7, 1, 4)"
8.0,55.997610092163086,7.0,"(0, 3, 5, 1, 7, 2, 6, 4)"
8.0,55.99784851074219,13.0,"(0, 2, 3, 5, 7, 6, 1, 4)"
8.0,55.998802185058594,6.0,"(0, 2, 5, 1, 7, 3, 6, 4)"
8.0,61.99812889099121,17.0,"(0, 7, 1, 4, 5, 3, 2, 6)"
8.0,55.999040603637695,18.0,"(0, 3, 4, 5, 7, 2, 6, 1)"
8.0,57.9988956451416,12.0,"(0, 6, 2, 5, 4, 7, 3, 1)"
8.0,57.001352310180664,7.0,"(0, 1, 2, 5, 3, 4, 6, 7)"
8.0,53.99775505065918,8.0,"(0, 1, 7, 5, 2, 4, 6, 3)"
8.0,54.99887466430664,17.0,"(0, 2, 6, 7, 4, 3, 5, 1)"
8.0,54.99911308288574,14.0,"(0, 6, 5, 1, 3, 7, 2, 4)"
8.0,55.998802185058594,9.0,"(0, 1, 7, 3, 4, 6, 2, 5)"
8.0,54.99863624572754,17.0,"(0, 7, 2, 6, 1, 5, 4, 3)"
8.0,56.99872970581055,9.0,"(0, 2, 3, 4, 1, 5, 7, 6)"
8.0,55.99856376647949,14.0,"(0, 3, 2, 1, 6, 7, 5, 4)"
8.0,55.999040603637695,14.0,"(0, 3, 6, 1, 5, 2, 7, 4)"
8.0,55.998802185058594,15.0,"(0, 3, 4, 7, 1, 5, 6, 2)"
8.0,54.99887466430664,10.0,"(0, 4, 1, 3, 6, 2, 7, 5)"
8.0,55.99856376647949,15.0,"(0, 3, 5, 1, 7, 6, 4, 2)"
8.0,54.99863624572754,12.0,"(0, 5, 4, 1, 6, 2, 7, 3)"
8.0,54.99887466430664,6.0,"(0, 2, 7, 1, 4, 6, 3, 5)"
8.0,55.9992790222168,15.0,"(0, 5, 4, 2, 7, 1, 6, 3)"
8.0,58.999061584472656,10.0,"(0, 4, 2, 7, 1, 5, 3, 6)"
8.0,57.999372482299805,6.0,"(0, 5, 4, 2, 6, 7, 1, 3)"
8.0,54.99863624572754,11.0,"(0, 2, 3, 6, 4, 1, 7, 5)"
8.0,59.00001525878906,9.0,"(0, 7, 3, 4, 6, 5, 1, 2)"
8.0,55.999040603637695,15.0,"(0, 5, 6, 3, 7, 2, 1, 4)"
8.0,54.998159408569336,9.0,"(0, 2, 7, 4, 6, 5, 3, 1)"
8.0,55.999040603637695,15.0,"(0, 3, 5, 4, 1, 7, 6, 2)"
8.0,55.9992790222168,14.0,"(0, 4, 3, 1, 7, 2, 6, 5)"
8.0,55.999755859375,9.0,"(0, 5, 7, 4, 1, 3, 2, 6)"
8.0,56.0002326965332,6.0,"(0, 1, 5, 2, 6, 3, 7, 4)"
8.0,56.99872970581055,11.0,"(0, 3, 1, 7, 4, 5, 6, 2)"
8.0,56.99920654296875,18.0,"(0, 4, 1, 5, 7, 3, 2, 6)"
8.0,55.999040603637695,5.0,"(0, 3, 4, 6, 5, 7, 1, 2)"
8.0,55.99856376647949,12.0,"(0, 1, 7, 4, 6, 5, 3, 2)"
8.0,55.9992790222168,12.0,"(0, 7, 1, 5, 4, 3, 6, 2)"
8.0,59.998273849487305,14.0,"(0, 3, 1, 4, 2, 5, 6, 7)"
8.0,55.998802185058594,13.0,"(0, 1, 4, 6, 7, 3, 2, 5)"
8.0,55.9992790222168,14.0,"(0, 5, 7, 1, 3, 4, 2, 6)"
8.0,56.998491287231445,11.0,"(0, 3, 7, 2, 5, 1, 4, 6)"
8.0,55.99832534790039,13.0,"(0, 3, 7, 4, 1, 5, 2, 6)"
8.0,54.99911308288574,14.0,"(0, 2, 1, 3, 4, 6, 7, 5)"
8.0,55.9992790222168,12.0,"(0, 1, 3, 6, 7, 2, 4, 5)"
8.0,55.998802185058594,8.0,"(0, 4, 2, 3, 7, 1, 5, 6)"
8.0,54.99887466430664,8.0,"(0, 5, 7, 2, 6, 3, 4, 1)"
8.0,54.99863624572754,6.0,"(0, 6, 2, 3, 4, 5, 1, 7)"
8.0,54.99839782714844,3.0,"(0, 6, 4, 5, 2, 1, 3, 7)"
8.0,56.99920654296875,18.0,"(0, 2, 4, 6, 5, 3, 7, 1)"
8.0,56.99896812438965,8.0,"(0, 5, 3, 2, 7, 6, 4, 1)"
8.0,55.9992790222168,10.0,"(0, 4, 3, 5, 1, 6, 7, 2)"
8.0,55.9992790222168,17.0,"(0, 4, 5, 7, 2, 3, 1, 6)"
8.0,56.99944496154785,14.0,"(0, 5, 2, 4, 3, 1, 6, 7)"
8.0,55.99856376647949,6.0,"(0, 7, 2, 5, 1, 6, 4, 3)"
8.0,55.99832534790039,11.0,"(0, 3, 1, 7, 2, 5, 4, 6)"
8.0,54.998159408569336,9.0,"(0, 1, 2, 5, 3, 6, 7, 4)"
8.0,55.99832534790039,17.0,"(0, 5, 1, 7, 6, 2, 3, 4)"
8.0,57.9988956451416,13.0,"(0, 5, 2, 4, 7, 3, 6, 1)"
8.0,56.024789810180664,12.0,"(0, 4, 5, 6, 2, 1, 7, 3)"
8.0,57.042598724365234,9.0,"(0, 6, 4, 3, 5, 7, 1, 2)"
8.0,56.051015853881836,16.0,"(0, 6, 4, 3, 7, 2, 1, 5)"
8.0,55.04727363586426,4.0,"(0, 2, 3, 6, 7, 5, 4, 1)"
8.0,57.001352310180664,8.0,"(0, 5, 6, 4, 7, 3, 2, 1)"
8.0,56.03384971618652,9.0,"(0, 5, 6, 7, 2, 1, 3, 4)"
8.0,56.15830421447754,11.0,"(0, 5, 3, 1, 7, 4, 2, 6)"
8.0,55.78184127807617,18.0,"(0, 6, 3, 2, 7, 4, 1, 5)"
8.0,55.99784851074219,13.0,"(0, 2, 7, 3, 5, 4, 6, 1)"
8.0,55.99808692932129,9.0,"(0, 7, 5, 4, 2, 3, 1, 6)"
8.0,57.9981803894043,17.0,"(0, 1, 3, 7, 5, 2, 6, 4)"
8.0,53.999900817871094,13.0,"(0, 4, 7, 3, 6, 5, 1, 2)"
8.0,54.99768257141113,17.0,"(0, 5, 3, 4, 6, 7, 2, 1)"
8.0,56.99777603149414,5.0,"(0, 1, 5, 2, 3, 7, 4, 6)"
8.0,56.997060775756836,17.0,"(0, 4, 2, 6, 5, 3, 7, 1)"
8.0,55.995941162109375,10.0,"(0, 1, 2, 4, 7, 3, 6, 5)"
8.0,56.998252868652344,13.0,"(0, 4, 2, 5, 3, 1, 6, 7)"
8.0,63.99822235107422,14.0,"(0, 4, 1, 2, 3, 5, 6, 7)"
8.0,55.99832534790039,10.0,"(0, 6, 1, 2, 5, 4, 7, 3)"
8.0,56.99753761291504,7.0,"(0, 1, 7, 2, 3, 4, 6, 5)"
8.0,55.99832534790039,16.0,"(0, 5, 1, 6, 3, 2, 4, 7)"
8.0,56.99753761291504,16.0,"(0, 5, 1, 4, 3, 6, 7, 2)"
8.0,54.99744415283203,7.0,"(0, 5, 6, 1, 3, 2, 4, 7)"
8.0,57.9981803894043,13.0,"(0, 7, 5, 6, 1, 3, 2, 4)"
8.0,55.99808692932129,9.0,"(0, 1, 7, 2, 4, 6, 3, 5)"
8.0,56.99801445007324,9.0,"(0, 6, 5, 7, 2, 1, 4, 3)"
8.0,57.9984188079834,6.0,"(0, 5, 1, 3, 7, 4, 2, 6)"
8.0,55.99832534790039,5.0,"(0, 5, 1, 6, 3, 7, 4, 2)"
8.0,58.99977684020996,11.0,"(0, 1, 2, 5, 6, 7, 4, 3)"
8.0,55.99832534790039,12.0,"(0, 5, 3, 2, 7, 4, 6, 1)"
8.0,55.998802185058594,11.0,"(0, 2, 3, 6, 4, 1, 5, 7)"
8.0,56.998252868652344,8.0,"(0, 7, 5, 6, 1, 4, 3, 2)"
8.0,56.99753761291504,10.0,"(0, 7, 6, 4, 5, 1, 3, 2)"
8.0,57.9986572265625,6.0,"(0, 5, 4, 7, 1, 6, 3, 2)"
8.0,55.99832534790039,12.0,"(0, 6, 2, 4, 5, 3, 1, 7)"
8.0,56.997060775756836,10.0,"(0, 4, 2, 1, 5, 3, 6, 7)"
8.0,54.99839782714844,11.0,"(0, 2, 6, 1, 5, 7, 3, 4)"
8.0,55.99832534790039,7.0,"(0, 5, 6, 4, 7, 1, 3, 2)"
8.0,55.997610092163086,7.0,"(0, 2, 3, 4, 6, 1, 7, 5)"
8.0,55.99808692932129,12.0,"(0, 5, 1, 2, 3, 6, 4, 7)"
8.0,57.9984188079834,16.0,"(0, 7, 4, 1, 2, 5, 6, 3)"
8.0,55.998802185058594,6.0,"(0, 1, 3, 7, 5, 2, 4, 6)"
8.0,57.999610900878906,24.0,"(0, 3, 1, 2, 4, 6, 7, 5)"
8.0,55.99832534790039,12.0,"(0, 3, 1, 6, 4, 2, 5, 7)"
8.0,54.99744415283203,12.0,"(0, 2, 5, 6, 3, 1, 4, 7)"
8.0,55.998802185058594,10.0,"(0, 6, 2, 1, 3, 7, 4, 5)"
8.0,56.995391845703125,15.0,"(0, 3, 2, 7, 6, 4, 5, 1)"
8.0,56.99729919433594,12.0,"(0, 1, 3, 4, 2, 7, 6, 5)"
8.0,56.99872970581055,13.0,"(0, 2, 7, 3, 6, 5, 4, 1)"
8.0,55.999040603637695,15.0,"(0, 2, 5, 4, 6, 3, 7, 1)"
8.0,55.997610092163086,8.0,"(0, 4, 6, 1, 3, 2, 5, 7)"
8.0,54.99625205993652,12.0,"(0, 5, 1, 4, 3, 7, 6, 2)"
8.0,56.99753761291504,13.0,"(0, 6, 5, 1, 3, 4, 7, 2)"
8.0,56.99896812438965,9.0,"(0, 5, 4, 3, 6, 2, 7, 1)"
8.0,59.00096893310547,7.0,"(0, 1, 2, 6, 5, 3, 7, 4)"
8.0,57.9991340637207,16.0,"(0, 7, 6, 1, 2, 5, 3, 4)"
8.0,56.998491287231445,14.0,"(0, 6, 2, 3, 1, 4, 5, 7)"
8.0,54.998159408569336,6.0,"(0, 1, 6, 5, 2, 4, 7, 3)"
8.0,54.99863624572754,7.0,"(0, 5, 3, 6, 1, 4, 7, 2)"
8.0,54.998159408569336,13.0,"(0, 2, 3, 4, 1, 5, 6, 7)"
8.0,55.9992790222168,10.0,"(0, 4, 6, 3, 7, 5, 2, 1)"
8.0,55.9992790222168,10.0,"(0, 3, 1, 7, 4, 5, 6, 2)"
8.0,56.99920654296875,9.0,"(0, 1, 3, 4, 2, 6, 7, 5)"
8.0,58.00032615661621,9.0,"(0, 7, 1, 2, 4, 5, 6, 3)"
8.0,56.99896812438965,10.0,"(0, 4, 3, 7, 2, 6, 5, 1)"
8.0,58.99930000305176,11.0,"(0, 5, 6, 3, 1, 2, 7, 4)"
8.0,54.99887466430664,14.0,"(0, 2, 1, 7, 5, 3, 4, 6)"
8.0,55.9999942779541,11.0,"(0, 6, 4, 5, 1, 7, 3, 2)"
8.0,54.99911308288574,6.0,"(0, 2, 6, 7, 3, 1, 4, 5)"
8.0,55.99832534790039,12.0,"(0, 4, 6, 7, 2, 5, 3, 1)"
8.0,55.99856376647949,15.0,"(0, 4, 1, 6, 2, 3, 5, 7)"
8.0,55.9992790222168,6.0,"(0, 7, 6, 4, 1, 2, 5, 3)"
8.0,58.999061584472656,15.0,"(0, 2, 3, 5, 7, 1, 6, 4)"
8.0,55.99856376647949,10.0,"(0, 1, 5, 3, 4, 6, 7, 2)"
8.0,55.997610092163086,12.0,"(0, 5, 3, 1, 6, 7, 4, 2)"
8.0,54.99911308288574,9.0,"(0, 5, 3, 1, 4, 6, 7, 2)"
8.0,55.999040603637695,11.0,"(0, 4, 7, 2, 6, 3, 1, 5)"
8.0,55.9995174407959,13.0,"(0, 3, 7, 5, 4, 2, 1, 6)"
8.0,55.99808692932129,10.0,"(0, 7, 5, 3, 1, 2, 4, 6)"
8.0,55.99832534790039,9.0,"(0, 7, 3, 5, 6, 4, 2, 1)"
8.0,55.99856376647949,9.0,"(0, 4, 5, 2, 1, 6, 3, 7)"
8.0,55.9995174407959,12.0,"(0, 7, 2, 4, 1, 3, 5, 6)"
8.0,56.00118637084961,13.0,"(0, 1, 4, 5, 6, 7, 2, 3)"
8.0,55.998802185058594,18.0,"(0, 4, 5, 1, 2, 3, 7, 6)"
8.0,55.99832534790039,9.0,"(0, 1, 5, 6, 7, 2, 4, 3)"
8.0,55.999755859375,13.0,"(0, 5, 2, 4, 7, 1, 6, 3)"
8.0,60.00065803527832,14.0,"(0, 3, 1, 7, 6, 4, 2, 5)"
8.0,55.99832534790039,16.0,"(0, 6, 5, 7, 1, 4, 2, 3)"
8.0,55.999040603637695,14.0,"(0, 4, 6, 5, 1, 7, 2, 3)"
8.0,56.99920654296875,7.0,"(0, 5, 2, 4, 3, 7, 6, 1)"
8.0,55.99832534790039,10.0,"(0, 2, 4, 6, 3, 1, 7, 5)"
8.0,55.998802185058594,9.0,"(0, 2, 7, 4, 6, 1, 5, 3)"
8.0,56.000709533691406,12.0,"(0, 3, 2, 4, 1, 6, 7, 5)"
8.0,54.998159408569336,11.0,"(0, 4, 1, 3, 6, 5, 2, 7)"
8.0,55.9992790222168,6.0,"(0, 6, 4, 1, 3, 7, 5, 2)"
8.0,55.9995174407959,7.0,"(0, 4, 2, 6, 7, 3, 1, 5)"
8.0,55.999040603637695,17.0,"(0, 7, 3, 5, 6, 2, 1, 4)"
8.0,55.999040603637695,10.0,"(0, 6, 1, 7, 3, 5, 4, 2)"
8.0,55.998802185058594,10.0,"(0, 2, 3, 4, 6, 7, 5, 1)"
8.0,55.999040603637695,8.0,"(0, 2, 4, 5, 7, 6, 3, 1)"
8.0,54.999351501464844,14.0,"(0, 6, 1, 3, 7, 4, 2, 5)"
8.0,55.999040603637695,9.0,"(0, 2, 6, 1, 4, 3, 5, 7)"
8.0,55.998802185058594,16.0,"(0, 4, 6, 1, 2, 5, 7, 3)"
8.0,55.998802185058594,7.0,"(0, 1, 4, 2, 3, 6, 5, 7)"
8.0,55.999040603637695,9.0,"(0, 7, 2, 1, 3, 4, 6, 5)"
8.0,55.9992790222168,19.0,"(0, 3, 6, 2, 7, 1, 4, 5)"
8.0,56.998252868652344,8.0,"(0, 1, 2, 4, 5, 6, 7, 3)"
8.0,55.999040603637695,13.0,"(0, 4, 1, 6, 7, 3, 5, 2)"
8.0,55.99856376647949,16.0,"(0, 3, 6, 2, 4, 7, 1, 5)"
8.0,58.99810791015625,20.0,"(0, 2, 4, 3, 1, 7, 5, 6)"
8.0,55.99784851074219,9.0,"(0, 3, 4, 5, 1, 2, 6, 7)"
8.0,57.99674987792969,14.0,"(0, 2, 1, 6, 4, 3, 7, 5)"
8.0,54.99744415283203,9.0,"(0, 1, 7, 5, 4, 6, 2, 3)"
8.0,55.99832534790039,9.0,"(0, 3, 1, 4, 5, 7, 6, 2)"
8.0,57.997703552246094,12.0,"(0, 4, 6, 7, 1, 5, 3, 2)"
8.0,55.99832534790039,10.0,"(0, 2, 1, 3, 5, 4, 6, 7)"
8.0,55.997610092163086,8.0,"(0, 1, 5, 7, 4, 2, 3, 6)"
8.0,58.997154235839844,20.0,"(0, 4, 6, 2, 3, 5, 7, 1)"
8.0,57.99698829650879,9.0,"(0, 5, 1, 6, 3, 7, 2, 4)"
8.0,55.99856376647949,13.0,"(0, 1, 2, 5, 4, 3, 6, 7)"
8.0,58.99834632873535,15.0,"(0, 5, 3, 7, 6, 4, 1, 2)"
8.0,59.9970817565918,15.0,"(0, 2, 4, 7, 1, 6, 5, 3)"
8.0,60.997962951660156,19.0,"(0, 5, 7, 1, 4, 3, 2, 6)"
8.0,60.996294021606445,10.0,"(0, 6, 1, 2, 4, 5, 3, 7)"
8.0,57.9981803894043,8.0,"(0, 6, 2, 3, 5, 7, 4, 1)"
8.0,58.998823165893555,13.0,"(0, 2, 3, 1, 7, 4, 5, 6)"
8.0,62.998056411743164,5.0,"(0, 7, 4, 6, 2, 1, 3, 5)"
8.0,56.99753761291504,16.0,"(0, 2, 3, 5, 4, 7, 6, 1)"
8.0,56.998491287231445,12.0,"(0, 3, 2, 6, 7, 1, 4, 5)"
8.0,56.998252868652344,14.0,"(0, 5, 2, 1, 4, 7, 3, 6)"
8.0,57.99722671508789,11.0,"(0, 7, 4, 1, 2, 3, 5, 6)"
8.0,58.99810791015625,16.0,"(0, 1, 6, 3, 5, 4, 2, 7)"
8.0,57.997941970825195,10.0,"(0, 3, 1, 4, 2, 7, 6, 5)"
8.0,56.99777603149414,15.0,"(0, 5, 3, 6, 2, 7, 4, 1)"
8.0,58.99858474731445,17.0,"(0, 6, 5, 4, 1, 2, 7, 3)"
8.0,57.99722671508789,9.0,"(0, 3, 4, 7, 1, 6, 5, 2)"
8.0,56.998252868652344,11.0,"(0, 7, 5, 3, 2, 1, 6, 4)"
8.0,61.998844146728516,9.0,"(0, 1, 3, 6, 7, 2, 5, 4)"
8.0,55.997610092163086,8.0,"(0, 1, 3, 5, 7, 2, 4, 6)"
8.0,56.998252868652344,9.0,"(0, 6, 4, 1, 3, 5, 2, 7)"
8.0,55.99784851074219,11.0,"(0, 1, 3, 4, 5, 6, 7, 2)"
8.0,55.99784851074219,15.0,"(0, 3, 1, 7, 5, 2, 6, 4)"
8.0,58.99763107299805,16.0,"(0, 4, 1, 2, 6, 7, 3, 5)"
8.0,57.99555778503418,12.0,"(0, 6, 2, 3, 1, 7, 5, 4)"
8.0,56.99777603149414,10.0,"(0, 4, 1, 2, 7, 5, 6, 3)"
8.0,58.99834632873535,10.0,"(0, 1, 6, 3, 5, 7, 2, 4)"
8.0,57.997941970825195,12.0,"(0, 5, 4, 2, 3, 7, 1, 6)"
8.0,64.99695777893066,8.0,"(0, 5, 4, 6, 3, 1, 7, 2)"
8.0,56.99729919433594,14.0,"(0, 1, 6, 4, 7, 5, 3, 2)"
8.0,55.99665641784668,7.0,"(0, 2, 7, 3, 4, 1, 6, 5)"
8.0,57.99722671508789,16.0,"(0, 4, 1, 3, 7, 2, 6, 5)"
8.0,55.997610092163086,5.0,"(0, 6, 3, 5, 7, 4, 2, 1)"
8.0,57.9984188079834,11.0,"(0, 4, 5, 7, 6, 1, 3, 2)"
8.0,56.99801445007324,15.0,"(0, 1, 2, 3, 6, 4, 7, 5)"
8.0,55.99784851074219,8.0,"(0, 3, 2, 1, 7, 6, 4, 5)"
8.0,55.99856376647949,6.0,"(0, 7, 3, 2, 1, 4, 5, 6)"
8.0,55.99832534790039,4.0,"(0, 1, 6, 2, 7, 4, 5, 3)"
8.0,55.999040603637695,16.0,"(0, 4, 3, 6, 2, 1, 7, 5)"
8.0,55.998802185058594,12.0,"(0, 1, 2, 6, 5, 3, 4, 7)"
8.0,58.00008773803711,14.0,"(0, 2, 1, 6, 7, 5, 3, 4)"
8.0,55.99856376647949,9.0,"(0, 3, 6, 1, 5, 2, 7, 4)"
8.0,55.998802185058594,14.0,"(0, 2, 7, 6, 3, 4, 1, 5)"
8.0,55.998802185058594,17.0,"(0, 1, 6, 3, 2, 7, 5, 4)"
8.0,55.9995174407959,10.0,"(0, 5, 3, 7, 2, 6, 1, 4)"
8.0,55.997610092163086,6.0,"(0, 3, 5, 6, 4, 1, 7, 2)"
8.0,55.999040603637695,8.0,"(0, 2, 1, 6, 3, 5, 4, 7)"
8.0,54.99839782714844,9.0,"(0, 6, 1, 4, 3, 5, 7, 2)"
8.0,56.0002326965332,13.0,"(0, 6, 2, 7, 4, 1, 3, 5)"
8.0,55.998802185058594,11.0,"(0, 1, 2, 4, 3, 5, 7, 6)"
8.0,55.99808692932129,12.0,"(0, 5, 3, 4, 2, 1, 6, 7)"
8.0,56.99896812438965,12.0,"(0, 7, 5, 6, 2, 1, 3, 4)"
8.0,53.998470306396484,7.0,"(0, 3, 1, 5, 2, 7, 6, 4)"
8.0,56.99872970581055,14.0,"(0, 3, 5, 2, 7, 1, 4, 6)"
8.0,54.99911308288574,13.0,"(0, 6, 5, 7, 1, 2, 4, 3)"
8.0,54.99982833862305,10.0,"(0, 5, 3, 6, 1, 7, 4, 2)"
8.0,55.99832534790039,14.0,"(0, 3, 5, 6, 1, 7, 4, 2)"
8.0,54.99911308288574,1.0,"(0, 4, 6, 1, 2, 7, 5, 3)"
8.0,54.997920989990234,14.0,"(0, 6, 4, 5, 1, 2, 3, 7)"
8.0,54.99911308288574,11.0,"(0, 3, 1, 5, 6, 7, 4, 2)"
8.0,55.999040603637695,20.0,"(0, 7, 1, 2, 4, 3, 6, 5)"
8.0,55.998802185058594,16.0,"(0, 2, 3, 5, 6, 4, 1, 7)"
8.0,58.99858474731445,12.0,"(0, 3, 1, 4, 6, 5, 2, 7)"
8.0,55.9992790222168,18.0,"(0, 6, 2, 7, 5, 4, 1, 3)"
